С восьми часов утра улицы кишели народом. Конные городовые благодушно наседали на публику лошадиными задами, а публика радостно гудела и ждала.;7.9
Объявлено было, что тотчас по получении первой телеграммы дан будет пушечный выстрел.;7.9
Замотавшись в полотенце, начальник лёг на диван и стал испускать жалобные стоны.;7.9
Вообще все как-то не обратили внимания на слова Марка, и напрасно, поскольку их легко можно было истолковать в самом опасном смысле: де гражданин Чумовой вредительски извращает народный характер Великой Отечественной войны, умаляет историческую победу партии Ленина — Сталина над германским фашизмом и клевещет на Советскую Армию, которую, по его мнению, следует распустить. Впоследствии, видимо, кто-то истолковал слова Марка именно таким образом, ибо в ночь на 24 октября пятидесятого года за ним пришли. Вероятнее всего, что это оказал рвение по службе одинокий чекист Круглов, хотя он был с Марком в приятельских отношениях и считал себя по гроб обязанным Ольге, которая заговорила ему грыжу в паху и много раз останавливала носовое кровотечение, однако было не исключено, что донесли молодожены Воронины, которые вожделели сравнительно просторную комнату Чумовых, хотя в ту минуту, когда Марк наводил критику на Толстого, они игриво препирались между собой и вряд ли уловили опасный смысл сказанного, наконец, могла подгадить старуха Мясоедова, даром что она одной ногой стояла в могиле, хотя она была малограмотная старуха и не отличала левого уклониста от кулака. Но как бы там ни было, в ночь на 24 октября в комнату к Чумовым ввалились чекисты в сопровождении дворника Караулова, подняли с постели Марка и предъявили ему бумажку:         Выдан 23.X.1950 г.    Действителен 2 суток.    Сотруднику Нечитайло В. Н.         Тов. Нечитайло,    Вам поручается произвести обыск и арест гр-н. Чумового М. Г., проживающего ул. Коммунаров, д. 5, кв. 4.    Всем органам Советской власти и гражданам СССР надлежит оказывать законное содействие предъявителю ордера при исполнении им возложенных на него поручений.    Начальник Орловского ГО МГБ: Туткевич.    Секретарь: Гудков. ;7.9
- Видали вы это? - возбужденно заговорил он, смотря в гневное лицо Джой. - Простите, если я вас сильно толкнул. Бронзовая змея! Одна из самых опасных! Женщины почти всегда принимают змей за ящериц. Укушенный бронзовой змеей умирает в течение трех минут.;7.9
Рассеянные жители столицы не имеют понятия о многих впечатлениях, столь известных жителям деревень или городков, например об ожидании почтового дня: во вторник и пятницу полковая наша канцелярия бывала полна офицерами: кто ждал денег, кто письма, кто газет. Пакеты обыкновенно тут же распечатывались, новости сообщались, и канцелярия представляла картину самую оживленную. Сильвио получал письма, адресованные в наш полк, и обыкновенно тут же находился. Однажды подали ему пакет, с которого он сорвал печать с видом величайшего нетерпения. Пробегая письмо, глаза его сверкали. Офицеры, каждый занятый своими письмами, ничего не заметили. «Господа, — сказал им Сильвио, — обстоятельства требуют немедленного моего отсутствия, еду сегодня в ночь, надеюсь, что вы не откажетесь отобедать у меня в последний раз. Я жду и вас, — продолжал он, обратившись ко мне, — жду непременно». С сим словом он поспешно вышел, а мы, согласясь соединиться у Сильвио, разошлись каждый в свою сторону. ;7.9
Я смотрел на Сильвио с изумлением. Таковое признание совершенно смутило меня. Сильвио продолжал.;7.9
— Вы знаете, — продолжал Сильвио, — что я служил в *** гусарском полку. Характер мой вам известен: я привык первенствовать, но смолоду это было во мне страстию. В наше время буйство было в моде: я был первым буяном по армии. Мы хвастались пьянством: я перепил славного Бурцова, воспетого Денисом Давыдовым. Дуэли в нашем полку случались поминутно: я на всех бывал или свидетелем, или действующим лицом. Товарищи меня обожали, а полковые командиры, поминутно сменяемые, смотрели на меня, как на необходимое зло.;7.9
Это было на рассвете. Я стоял на назначенном месте с моими тремя секундантами. С неизъяснимым нетерпением ожидал я моего противника. Весеннее солнце взошло, и жар уже наспевал. Я увидел его издали. Он шел пешком, с мундиром на сабле, сопровождаемый одним секундантом. Мы пошли к нему навстречу. Он приближился, держа фуражку, наполненную черешнями. Секунданты отмерили нам двенадцать шагов. Мне должно было стрелять первому: но волнение злобы во мне было столь сильно, что я не понадеялся на верность руки и, чтобы дать себе время остыть, уступал ему первый выстрел, противник мой не соглашался. Положили бросить жребий: первый нумер достался ему, вечному любимцу счастия. Он прицелился и прострелил мне фуражку. Очередь была за мною. Жизнь его наконец была в моих руках, я глядел на него жадно, стараясь уловить хотя одну тень беспокойства... Он стоял под пистолетом, выбирая из фуражки спелые черешни и выплевывая косточки, которые долетали до меня. Его равнодушие взбесило меня. Что пользы мне, подумал я, лишить его жизни, когда он ею вовсе не дорожит? Злобная мысль мелькнула в уме моем. Я опустил пистолет. «Вам, кажется, теперь не до смерти, — сказал я ему, — вы изволите завтракать, мне не хочется вам помешать». — «Вы ничуть не мешаете мне, — возразил он, — извольте себе стрелять, а впрочем, как вам угодно: выстрел ваш остается за вами, я всегда готов к вашим услугам». Я обратился к секундантам, объявив, что нынче стрелять не намерен, и поединок тем и кончился. ;7.9
-Кaкой у вaс крaсивый попугaй, - скaзaл хозяйке господин с бaкенбaрдaми. - А кaкие он еще словa знaет? - Много всяких, - ответилa хозяйкa. - Ну-кa, Зигмунд, скaжи нaм еще что-нибудь. Онa поднялa руку и просунулa кончик толстого пaльцa между прутьев.;7.8
- Что вы, что вы, что вы! - забормотал я и потянул за серый рукав.;7.8
- Кто?;7.8
Нет, я не похож на Дмитрия Самозванца, и я, видите ли, постарел  как-то... Складка над переносицей... Сейчас постучат... Скажут умерла…;7.8
В дверь постучали. Это было через два с половиной месяца. В окне сиял  один из первых зимних дней.;7.8
Нa его пaмяти в Вене ни рaзу не было тaкой холодной зимы. Кaждый рaз, когдa открывaлaсь дверь и в кaфе влетaло облaко холодного воздухa, он слегкa ежился. Долгое время новых посетителей не появлялось, и Зигмунд успел впaсть в легкую стaрческую дрему, но вот дверь сновa хлопнулa, и он поднял голову.;7.7
Теперь нa него смотрели уже со всех сторон - и не только смотрели. С одной стороны к нему приближaлaсь хозяйкa с длинной пaлкой в руке, с другой - господин с бaкенбaрдaми, в руке у которого былa шляпa. Лицо хозяйки было кaк всегдa хмурым, a лицо господинa, нaпротив, вырaжaло живой интерес и умиление. Лицa приближaлись и вскоре зaслонили собой почти весь обзор, тaк что Зигмунду стaло немного не по себе и он нa всякий случaй сжaлся в пушистый комок.;7.7
Директор позвал своего секретаря и, смущённо улыбаясь, рассказал ему о своём затруднении.;7.7
Женился, но счастлив не был. Он ненавидел жену за то, что та дышала легкими, которых у рака не было. Развелся с женой и всю остальную жизнь служил идее.;7.7
Акционерное общество Мистер Джеб энд компани объявляет, что 25 декабря сего года в первый раз свистнет рак, и исполнится самое горячее желание каждого из ста человек (1%). Готовьтесь!;7.7
Две пчелы укусили его в шею. Третья — в ухо. Четвёртая ужалила его в лоб.;7.7
И вот вскоре платформа была доставлена.;7.7
Панфилыч приказал поставить платформу на то самое место, где она стояла. И пчёлы, увидев эту платформу, моментально подлетели к ней.;7.7
А пчёл было так много, что среди них произошла давка. И такой у них гул поднялся и такое жужжание, что собака завыла и голуби к небу поднялись.;7.7
Панфилыч, стоя на платформе, приговаривал:  — Спокойно, ребятки, не торопитесь! Время есть. Занимайте свои места согласно своим плацкартам!;7.7
Панфилыч сказал:  — Я очень сожалею, уважаемый, что мои пчёлы вас укусили. Но в этом вы сами виноваты. Нельзя столь равнодушно относиться к делам, независимо от того, большие они или маленькие. Пчёлы этого не выносят. Они без всяких разговоров кусают за это людей.  Начальник застонал ещё больше, а Панфилыч продолжал:  — Пчёлы абсолютно не переносят бюрократизма и равнодушия к их судьбе. Вы же с ними поступили так, как, вероятно, поступаете с людьми,— и вот вам расплата.  Панфилыч посмотрел в окно и добавил:  — Закат солнца произошёл. Мои спутницы заняли свои места. Честь имею кланяться! Мы поехали.  Начальник станции слабо кивнул головой — дескать, уезжайте поскорей! И тихо прошептал:  — Всех пчёл-то захватили? Глядите, не оставьте чего-нибудь у нас!  Панфилыч говорит:  — Если две-три пчелы у вас и останутся, то это вам пойдёт на пользу. Своим жужжанием они вам будут напоминать о последнем событии.;7.7
На самом деле она и не думала покоряться слепой судьбе, и весь вечер они с племянницей Верой судили-рядили, как бы обвести ее вокруг пальца: можно было бежать из города куда глаза глядят, да только в чужих людях без средств к существованию не прожить, а Ольга не умела даже помыть посуду, можно было уехать на Украину, в городок Градижск под Кременчугом, где жила Ольгина бабка, ведунья, известная всей округе, да только и актрису Чумовую там знали во всей округе, наконец, можно было как-то спрятаться и в Орле. Тут-то племяннице Вере и пришла в голову остроумная мысль вполне национального образца, которая не пришла бы ни в какую голову, кроме русской, а именно: решено было, что Ольга просидит какое-то время в платяном шкафу, подаренном ей на двадцатилетие ее сценической деятельности, пока недоразумение не развеется и Марка не выпустят на свободу. В тот же вечер Ольга засела в шкаф, наутро всей квартире было объявлено, будто бы она уехала из города в неизвестном направлении, и чекист Круглов со странным удовлетворением сообщил, что теперь на нее объявят всесоюзный розыск и, скорее всего, найдут. Между тем за Ольгой не пришли ни на другой день, ни на третий, ни даже через неделю — видимо, Круглов оповестил свое начальство об исчезновении Чумовой и ее искали в иных местах. ;7.7
Очень скоро оказалось, что Ольга обитает в шкафу не одна: в правом верхнем углу жил себе паучок, к которому у нее сразу возникло некоторым образом коммунальное отношение, то есть отношение одновременно товарищества и разлада. Презабавный это был паучок: он то медленно, точно в раздумье, спускался по невидимой ниточке, то вдруг ни с того ни с сего молниеносно взмывал по ней вверх, иногда он раскачивался, повиснув на задней ножке, как цирковой гимнаст, всегда появлялся из своей потаенной норки, стоило поскрести ногтями по стенке шкафа, а если кашлянуть, например, почему-то тотчас прятался и долго не вылезал. Позже Ольга даже ставила опыты с паучком: подсовывала ему мушек, которых ловила для нее племянница Вера, сажала его на палочку и переселяла в другой угол шкафа, проверяла реакцию на изменения влажности, на разное освещение, на шумы и в конце концов пришла к выводу, что пауки — в высшей степени благоустроенные существа, то есть совершенно довольные собой в окружающем мире и миром вокруг себя. Между прочим, из этого вывода последовала первая в ее жизни социально-этическая идея: поскольку пауки благоустроены потому, что знают бытовую культуру на генетическом уровне, как закон, через который невозможно переступить, постольку высшая цель социалистического строительства состоит в том, чтобы на протяжении нескольких поколений воспитать человеческое существо, генетически довольное собой в окружающем мире и миром вокруг себя, хотя бы для этого человека нужно было довести до статуса паучка. Чтобы укрепиться в своей идее, Ольга попросила племянницу Веру взять в районной библиотеке какую-нибудь книжку о мелкой жизни, затем последовали основательные труды по энтомологии, и, сколь это ни удивительно, со временем Ольга сделалась едва ли не самым крупным специалистом в Орловской области в области физиологии насекомых. Она потом даже вела спецсеминар в Воронежском педагогическом институте по безусловным рефлексам у телифонов и в шестидесятом году защитила по ним кандидатскую диссертацию, что называется, «на ура».;7.7
Джой встала. Ей захотелось вцепиться в густые рыжеватые волосы и долго трясти эту тяжелую голову, не понимающую смысла игры. Он не захотел ответить ее прихотливому настроению. Обидчиво и тяжело взволнованная девушка пристально смотрела себе под ноги, покусывал губу. Ее внимание привлекло нечто, блеснувшее в зашуршавшей траве.;7.7
Однажды человек десять наших офицеров обедали у Сильвио. Пили по-обыкновенному, то есть очень много, после обеда стали мы уговаривать хозяина прометать нам банк. Долго он отказывался, ибо никогда почти не играл, наконец велел подать карты, высыпал на стол полсотни червонцев и сел метать. Мы окружили его, и игра завязалась. Сильвио имел обыкновение за игрою хранить совершенное молчание, никогда не спорил и не объяснялся. Если понтёру случалось обсчитаться, то он тотчас или доплачивал достальное, или записывал лишнее. Мы уж это знали и не мешали ему хозяйничать по-своему, но между нами находился офицер, недавно к нам переведенный. Он, играя тут же, в рассеянности загнул лишний угол. Сильвио взял мел и уравнял счет по своему обыкновению. Офицер, думая, что он ошибся, пустился в объяснения. Сильвио молча продолжал метать. Офицер, потеряв терпение, взял щетку и стер то, что казалось ему напрасно записанным. Сильвио взял мел и записал снова. Офицер, разгоряченный вином, игрою и смехом товарищей, почел себя жестоко обиженным и, в бешенстве схватив со стола медный шандал, пустил его в Сильвио, который едва успел отклониться от удара. Мы смутились. Сильвио встал, побледнев от злости, и с сверкающими глазами сказал: «Милостивый государь, извольте выйти, и благодарите бога, что это случилось у меня в доме».;7.7
Мы не сомневались в последствиях и полагали нового товарища уже убитым. Офицер вышел вон, сказав, что за обиду готов отвечать, как будет угодно господину банкомету. Игра продолжалась еще несколько минут, но, чувствуя, что хозяину было не до игры, мы отстали один за другим и разбрелись по квартирам, толкуя о скорой ваканции.;7.7
Он остановился и стал набивать выгоревшую свою трубку, я молчал, потупя глаза.;7.7
Слуга вошел и объявил, что лошади готовы. Сильвио крепко сжал мне руку, мы поцеловались. Он сел в тележку, где лежали два чемодана, один с пистолетами, другой с его пожитками. Мы простились еще раз, и лошади поскакали.;7.7
Тесная квартирка сапожника была наполнена гостями, большею частию немцами ремесленниками, с их женами и подмастерьями. Из русских чиновников был один буточник, чухонец Юрко, умевший приобрести, не смотря на свое смиренное звание, особенную благосклонность хозяина. Лет двадцать пять служил он в сем звании верой и правдою, как почталион Погорельского. Пожар двенадцатого года, уничтожив первопрестольную столицу, истребил и его желтую бутку. Но тотчас, по изгнании врага, на ее месте явилась новая, серинькая с белыми колонками дорического ордена, и Юрко стал опять расхаживать около нее с секирой и в броне сермяжной. Он был знаком большей части немцев, живущих около Никитских ворот: иным из них случалось даже ночевать у Юрки с воскресенья на понедельник. Адриян тотчас познакомился с ним, как с человеком, в котором рано или поздно может случиться иметь нужду, и как гости пошли за стол, то они сели вместе. Господин и госпожа Шульц и дочка их, семнадцатилетняя Лотхен, обедая с гостями, всь вместе угощали и помогали кухарке служить. Пиво лилось. Юрко ел за четверых, Адриян ему не уступал, дочери его чинились, разговор на немецком языке час от часу делался шумнее. Вдруг хозяин потребовал внимания и, откупоривая засмоленную бутылку, громко произнес по-русски: За здоровье моей доброй Луизы! Полушампанское запенилось. Хозяин нежно поцаловал свежее лицо сорокалетней своей подруги, и гости шумно выпили здоровье доброй Луизы. За здоровье любезных гостей моих! провозгласил хозяин, откупоривая вторую бутылку - и гости благодарили его, осушая вновь свои рюмки. Тут начали здоровья следовать одно за другим: пили здоровье каждого гостя особливо, пили здоровье Москвы и целой дюжины германских городков, пили здоровье всех цехов вообще и каждого в особенности, пили здоровье мастеров и подмастерьев. Адриян пил с усердием, и до того развеселился, что сам предложил какой-то шутливый тост. Вдруг один из гостей, толстый булочник, поднял рюмку и воскликнул: За здоровье тех, на которых мы работаем, unserer Rundleute! Предложение, как и все, было принято радостно и единодушно. Гости начали друг другу кланяться, портной сапожнику, сапожник портному, булочник им обоим, все булочнику и так далее. Юрко, посреди сих взаимных поклонов, закричал, обратясь к своему соседу: Что же? пей, батюшка, за здоровье своих мертвецов. Все захохотали, но гробовщик почел себя обиженным и нахмурился. Никто того не заметил, гости продолжали пить, и уже благовестили к вечерне, когда встали изо стола.;7.6
Как он влетел, я даже не сообразил. Помнится, болт на двери загремел, Аксинья что-то пискнула. Да еще за окнами проскрипела телега.;7.6
Он без шапки, в расстегнутом полушубке, со свалявшейся бородкой, с безумными глазами.;7.6
Он перекрестился, и повалился на колени, и бухнул лбом в пол. Это мне.;7.6
Эта простая мысль — иметь кочергу на каждую печку — понравилась директору. И он, не будучи чиновником и бюрократом, тотчас стал диктовать машинистке требование на склад. Шагая по комнате, директор диктовал:  «Имея шесть печей при наличии одной кочерги, немыслимо предохранить служащих от несчастных случаев. А посему в срочном порядке прошу выдать подателю сего требования пять коче...»;7.6
Молоденькая машинистка, пожав плечами, сказала, что она вообще впервые слышит это слово и, уж во всяком случае, в школе ей не приходилось склонять что-либо подобное.;7.6
Секретарь тотчас стал склонять это слово. Кто, что? — кочерга... Кого, чего? — кочерги... Кому, чему? — кочерге... Но, дойдя до множественного числа, секретарь запнулся и сказал, что множественное число вертится у него в голове, но он сейчас не может его вспомнить.;7.6
Осенью компания Мистер Джеб знд компани выпустила первые акции, которые так быстро пошли в гору, что самые солидные биржевые зайцы стали говорить о них почтительным шепотом.;7.6
И тут начальник станции снова даёт сигнал машинисту.;7.6
Панфилыч, бледный как полотно, стоит на своей платформе. Руками разводит. Смотрит по сторонам. И дрожит от огорчения.;7.6
И вдруг он слышит, что на станции происходит какой-то шум.;7.6
Начальник открывает окно, чтоб посмотреть, что случилось. И видит, что среди ожидающих пассажиров происходит суматоха, беготня и суетня.;7.6
Ольга же, напротив, пережила в ночь на 24 октября такое тяжелое потрясение, что ей отказал язык, племянница Вера в отчаянье и так к ней подъезжала, и сяк, но Ольга не могла ни слова из себя выдавить и только вращала безумными глазами, как механические совы на стенных часах или как сердечники во время жестокого приступа ишемии. Впрочем, дар речи вернулся к ней очень скоро: три дня спустя после ареста Марка чекист Круглов намекнул соседке, что вот-вот и за ней придут, и дар речи внезапно вернулся к Ольге, словно он только затаился в ней на семьдесят два часа.;7.6
Вообще жизнь в шкафу оказалась не такой уж и скучной, как представилось ей поначалу, ибо и ученое занятие у нее нашлось, и, хочешь не хочешь, жила она жизнью своей квартиры. То старуха Мясоедова смертно, как-то окончательно застенает — кажется, вот-вот и вправду отдаст Богу душу, то, вернувшись со службы, что-нибудь интересное поведает одинокий чекист Круглов, то Воронины из-за чепухи затеют незлой скандал или займутся своим молодым делом, а Ольга по частоте и глубине дыхания угадывает фигуру. Кроме того, она одно время репетировала Катерину из «Грозы», каковую накануне ее исчезновения начал ставить режиссер Воскресенский, но вскоре бросила, ибо вдруг почувствовала отвращение к своему прежнему ремеслу. Наконец, Вера догадалась подвесить репродуктор подле дырочек для дыхания, так, чтобы радио можно было слушать при самой ничтожной громкости, и, таким образом, Ольга всегда была в курсе событий, которые происходили в отечестве и вокруг. Сидя в шкафу, она сердечно радовалась успехам восстановления народного хозяйства, разрушенного войной, и остро переживала такие драмы, как предательство маршала Тито, небывалое наводнение в братском Китае и вспышку холеры на Соломоновых островах. Любопытно заметить, что некоторые события она с необыкновенной точностью предсказала, например, она напророчила Берлинский кризис и поражения французов под Дьенбьенфу, смерть Иосифа Сталина она накаркала за полгода до того, как в начале весны пятьдесят третьего года он скончался от инсульта на ближней даче. Разумеется, Ольгу томило мучительное однообразие ее жизни, но когда уже совсем становилось невмоготу, она говорила себе, что, верно, будни актрисы Гиацинтовой не намного разнообразнее ее буден, то же самое: зубрежка, репетиция и спектакль, зубрежка, репетиция и спектакль, — даром что она столичная примадонна, вращается и вообще.;7.6
Это соображение было тем более основательным, что за время Ольгиного сидения в шкафу квартира номер 4 пережила ряд значительных событий и перемен. Приходили печники из домоуправления перекладывать печку в комнате Чумовых, и Ольга битых четыре часа просидела в шкафу ни жива ни мертва, опасаясь дышать полной грудью, а пуще того — опасаясь впасть от страха в обморок и вывалиться наружу, к изумлению печников. Как-то, в пору обеденного перерыва, когда в квартире никого не было и даже старуха Мясоедова с градусником под мышкой стояла в очереди за мукой, забежали домой перекусить молодая Воронина и Круглов, но даже не прикоснулись к своим керогазам, а сразу вступили в связь, и Ольга подумала, ужаснувшись: а что, если и ее Марк грешил с молодой Ворониной, воспользовавшись обеденным перерывом? Коли так, то это еще мало, что его посадили, а нужно было его примерно четвертовать. Летом пятьдесят третьего года, в ночь, арестовали Круглова, той ночью Воронины занимались своим молодым делом, старуха Мясоедова помирала не на шутку и даже примолкла, охваченная отходной истомой, сам Круглов зубрил английские неправильные глаголы — видимо, его собирались переводить на загранработу, — когда в квартиру номер 4 ввалились чекисты в сопровождении дворника Караулова, повязали бедолагу по рукам и ногам, поскольку он несколько раз норовил выброситься в окно, избили и увели. А старуха Мясоедова той ночью в конце концов померла, и три дня спустя племянница Вера таскала Ольге с поминального стола то блинчиков с селедкой, то кутьи на блюдце, то крахмального киселя. В январе пятьдесят четвертого года комнату Круглова отдали Ворониным, и пьяный плотник из домоуправления долго ломал фанерную перегородку, пока не заснул с топором в руках.;7.6
- Она мертва?  - Мертва, - ответил Кольбер, сбрасывая змею и снова поднимая ее.;7.6
Голос был неглуп, не правда ли? Я вздрогнул.;7.5
А гнойный аппендицит? Га! А дифтерийный круп у деревенских ребят? Когда трахеотомия показала? Да и без трахеотомии будет мне не очень хорошо... А... а... роды! Роды-то забыл! Неправильные положения. Что ж я буду делать? А? Какой я легкомысленный человек! Нужно было отказаться от этого участка. Нужно было. Достали бы себе какого-нибудь Леопольда.;7.4
Инсипин инсипином, а как же все-таки с грыжей будет? - упорно приставал страх в вале голоса.;7.4
Ущемленная, мой ангел! Какие тут, к черту, ванны! Ущемленная, - демонским голосом пел страх. - Резать надо;7.4
Тут я сдался и чуть не заплакал. И моление тьме за окном послал: все, что угодно, только не ущемленную грыжу.;7.4
Истопник, сокрушённо вздыхая, ответил, что у него на шесть печей всего одна кочерга, с которой он и ходит то туда, то сюда. Вот если бы на каждую печку была отдельная кочерга, вот тогда б и можно придираться. А при таких обстоятельствах он не может гарантировать неприкосновенность служащих.;7.4
Тогда опросили ещё двух служащих, но и те не внесли ясность в это дело.;7.4
Умирая, сказал сыну:   -- Сын мой! Слушайся моего завета. Работай для счастья ближних твоих. Изучай рачье телосложение, следи за раком, заставь его, мерзавца, изменить свою натуру. Оккультные науки открыли мне, что с каждым рачьим свистом будет исполняться одно из самых горячих и искренних человеческих желаний. Можешь ли ты теперь думать о чем-либо, кроме этого свиста, если ты не подлец? Близорукие людишки строят больницы и думают, что облагодетельствовали ближних. Конечно, это легче, чем изменить натуру рака. Но мы, мы -- Жаботыкины, из поколения в поколение будем работать и добьемся своего!;7.4
А когда новость подхватили газеты и поместили портрет великого изобретателя и снимок с его лаборатории во всех разрезах, никто уже не боялся признаться, что верит в грядущее чудо.;7.4
Пчёлы покружились, осмотрелись и направились в поля и леса.;7.4
И вот поезд трогается.;7.4
Толчок Кольбера едва не опрокинул ее. Она закачалась и с трудом устояла на ногах. Кольбер, махая руками, топтал что-то в траве, затем присел на корточки и осторожно поднял за середину туловища маленькую змею, повисшую двумя концами: головой и хвостом.;7.4
По мнению Джой, было храбро брать мертвую змею в руки, и она не захотела дать в этом перевес Кольберу. Взяв у него змею, она обвила ею свою левую руку, отчего получилось подобие браслета. Змейка, смятая в нескольких местах каблуком Кольбера, отливала по смуглой коже Джой цветом старого золота.;7.4
